# CSV-File created with merge-csv.com
# -----------------------------------------------------------

url,Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,Prefix/Suffix,iFrame,Mouse_Over,Right_Click,Web_Forwards,count_special_characters,content_length,subdomain_count,tinyURL,whois_country,favicon_presence,status_code,Label
https://documentos.sfo2.digitaloceanspaces.com/ordem.html,documentos.sfo2.digitaloceanspaces.com,0,0,1,1,0,0,0,1,1,1,0,8,243,4,0,0,0,404,0
http://remontka.pro/mac-address/,remontka.pro,0,0,0,1,0,0,0,0,1,1,0,7,11785,2,0,0,0,403,1
http://www.motoincontroepoca.com/blog/profile/,motoincontroepoca.com,0,0,0,2,0,0,0,1,1,1,0,8,-1,3,0,0,0,503,0
https://en.wikipedia.org/wiki/Gateway,en.wikipedia.org,0,0,0,2,0,0,0,0,1,1,0,7,16458,3,0,0,1,200,1
http://elexusbettgiris4.blogspot.com,elexusbettgiris4.blogspot.com,0,0,0,0,0,0,0,0,1,1,0,5,184,3,1,1,1,200,0
http://electricitypak.com/fakt/css/data/16/index.php,electricitypak.com,0,0,0,5,0,0,0,0,1,1,0,10,-1,2,0,0,1,404,0
http://app66560000.blogspot.com/,app66560000.blogspot.com,0,0,0,0,0,0,0,0,1,1,0,6,44996,3,1,1,0,404,0
https://twitter.com/mimosagrillclt,twitter.com,0,0,0,1,0,0,0,0,1,1,0,5,-1,2,0,0,1,200,1
http://www.calculate.co.il/,calculate.co.il,0,0,0,0,0,0,0,0,1,1,0,7,-1,4,0,1,0,200,1
http://marketinghelper.com.au/themes/sports/wp-content/net/555183669058fb273008595a9393d628/,marketinghelper.com.au,0,0,1,5,0,0,0,1,1,1,1,12,-1,3,0,1,0,-1,0
http://www.whio.com/news/local/thief-breaks-into-save-lot-steals-steaks-dayton/dX1YgaOZ7zmj18bPd4tU6L/,whio.com,0,0,1,4,0,0,0,0,1,1,0,17,0,3,0,0,1,200,1
https://www.markspcsolution.com/,markspcsolution.com,0,0,0,0,0,0,0,0,1,1,0,6,0,3,0,0,1,200,1
https://www.mummyandmini.com/,mummyandmini.com,0,0,0,0,0,0,0,0,1,1,0,6,16107,3,0,0,0,200,1
http://interimmanagement.uk.com/wp-includes/js/chronopost.fr/suivi/accueil/infos/ifram2.php?Code_Smserror_tapnovcodeSms,interimmanagement.uk.com,0,0,1,7,0,0,0,0,1,1,0,18,-1,3,0,1,0,404,0
https://www.showplaceicon.com/Browsing/Cinemas/Details/8863,showplaceicon.com,0,0,1,4,0,0,0,0,1,1,0,9,-1,3,0,0,1,200,1
